timestamp,file,parameter,update
2025-07-15T17:21:30.354432,40_A4_10_en.csv,/strategy/rcc/hide_timer_schedule_task,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354433,40_A4_10_en.csv,/strategy/rcc/hide_timer_schedule_task,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.354433,40_A4_10_en.csv,/device/network/wifi_search_ap_list_slam_interval,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354434,40_A4_10_en.csv,/device/network/wifi_search_ap_list_slam_interval,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354434,40_A4_10_en.csv,/device/network/wifi_search_ap_list_slam_interval,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354435,40_A4_10_en.csv,/device/network/wifi_search_ap_list_slam_interval,"下
限_en: 'None' -> '1.0'"
2025-07-15T17:21:30.354435,40_A4_10_en.csv,/device/network/wifi_search_ap_list_slam_interval,"上
限_en: 'None' -> '1000.0'"
2025-07-15T17:21:30.354436,40_A4_10_en.csv,/device/network/wifi_search_ap_list_slam_interval,"默认
值_en: 'None' -> '20'"
2025-07-15T17:21:30.354436,40_A4_10_en.csv,/device/scrubber/dust_full_distance,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354437,40_A4_10_en.csv,/device/scrubber/dust_full_distance,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354437,40_A4_10_en.csv,/device/scrubber/dust_full_distance,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354438,40_A4_10_en.csv,/device/scrubber/dust_full_distance,"默认
值_en: 'None' -> '40'"
2025-07-15T17:21:30.354439,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,﻿﻿﻿分类_en: 'None' -> 'Equipment control-rolling brush motor'
2025-07-15T17:21:30.354439,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,功能_en: 'None' -> 'Roller brush height adaptive'
2025-07-15T17:21:30.354440,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,功能说明_en: 'None' -> 'Function description: https://gaussian.yuque.com/vhfwq2/ght2yy/upccut?'
2025-07-15T17:21:30.354440,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,参数名称_en: 'None' -> 'Roller brush adaptive switch'
2025-07-15T17:21:30.354441,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,参数释义_en: 'None' -> 'Enable rolling brush adaptive'
2025-07-15T17:21:30.354441,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354442,40_A4_10_en.csv,/device/scrubber/enable_rolling_brush_self_adaption,"默认
值_en: 'None' -> 'FALSE'"
2025-07-15T17:21:30.354442,40_A4_10_en.csv,/strategy/dl_infer/open_xyf_detect,﻿﻿﻿分类_en: 'None' -> 'DL-Sensory'
2025-07-15T17:21:30.354443,40_A4_10_en.csv,/strategy/dl_infer/open_xyf_detect,功能_en: 'None' -> 'Model switch'
2025-07-15T17:21:30.354443,40_A4_10_en.csv,/strategy/dl_infer/open_xyf_detect,参数名称_en: 'None' -> 'xfy model'
2025-07-15T17:21:30.354444,40_A4_10_en.csv,/strategy/dl_infer/open_xyf_detect,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354444,40_A4_10_en.csv,/strategy/dl_infer/open_xyf_detect,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.354445,40_A4_10_en.csv,/strategy/console/enable_short_distance_move,﻿﻿﻿分类_en: 'None' -> '任务类'
2025-07-15T17:21:30.354445,40_A4_10_en.csv,/strategy/console/enable_short_distance_move,功能_en: 'None' -> 'Manual movement of short distances when locking the screen during task'
2025-07-15T17:21:30.354446,40_A4_10_en.csv,/strategy/console/enable_short_distance_move,参数名称_en: 'None' -> 'Short-range movement function switch when locking the screen;'
2025-07-15T17:21:30.354446,40_A4_10_en.csv,/strategy/console/enable_short_distance_move,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354448,40_A4_10_en.csv,/strategy/console/enable_short_distance_move,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.354448,40_A4_10_en.csv,/gaussian_mapping_v5/MAPPING/POSE_GRAPH/constraint_builder/fast_correlative_scan_matcher/max_shortest_path_value,﻿﻿﻿分类_en: 'None' -> 'Scan the picture/positioning/preliminary'
2025-07-15T17:21:30.354449,40_A4_10_en.csv,/gaussian_mapping_v5/MAPPING/POSE_GRAPH/constraint_builder/fast_correlative_scan_matcher/max_shortest_path_value,参数名称_en: 'None' -> 'The maximum threshold for the shortest path from the current node to the submap'
2025-07-15T17:21:30.354449,40_A4_10_en.csv,/gaussian_mapping_v5/MAPPING/POSE_GRAPH/constraint_builder/fast_correlative_scan_matcher/max_shortest_path_value,"参数释义_en: 'None' -> 'When scanning the map, the maximum threshold value for the built map range is searched'"
2025-07-15T17:21:30.354450,40_A4_10_en.csv,/gaussian_mapping_v5/MAPPING/POSE_GRAPH/constraint_builder/fast_correlative_scan_matcher/max_shortest_path_value,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354450,40_A4_10_en.csv,/strategy/dl_infer/open_freespace_endpoint,﻿﻿﻿分类_en: 'None' -> 'DL-Sensory'
2025-07-15T17:21:30.354451,40_A4_10_en.csv,/strategy/dl_infer/open_freespace_endpoint,功能_en: 'None' -> 'Model switch'
2025-07-15T17:21:30.354451,40_A4_10_en.csv,/strategy/dl_infer/open_freespace_endpoint,参数名称_en: 'None' -> 'Passable area model'
2025-07-15T17:21:30.354452,40_A4_10_en.csv,/strategy/dl_infer/open_freespace_endpoint,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354452,40_A4_10_en.csv,/strategy/dl_infer/open_freespace_endpoint,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.354453,40_A4_10_en.csv,/device/scrubber/brush_type,﻿﻿﻿分类_en: 'None' -> 'Cleaning configuration class'
2025-07-15T17:21:30.354454,40_A4_10_en.csv,/device/scrubber/brush_type,功能_en: 'None' -> 'Clean width adaptive'
2025-07-15T17:21:30.354454,40_A4_10_en.csv,/device/scrubber/brush_type,参数名称_en: 'None' -> 'Brushing type'
2025-07-15T17:21:30.354455,40_A4_10_en.csv,/device/scrubber/brush_type,"参数释义_en: 'None' -> '0: Disc brush, 1: Roll brush'"
2025-07-15T17:21:30.354455,40_A4_10_en.csv,/device/scrubber/brush_type,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354455,40_A4_10_en.csv,/device/scrubber/brush_type,"默认
值_en: 'None' -> '1'"
2025-07-15T17:21:30.354456,40_A4_10_en.csv,/strategy/elevator_base/get_out_parking_dis,﻿﻿﻿分类_en: 'None' -> '梯控'
2025-07-15T17:21:30.354457,40_A4_10_en.csv,/strategy/elevator_base/get_out_parking_dis,功能_en: 'None' -> 'Ladder control-outlet'
2025-07-15T17:21:30.354457,40_A4_10_en.csv,/strategy/elevator_base/get_out_parking_dis,参数名称_en: 'None' -> 'Distance of stopping the ladder'
2025-07-15T17:21:30.354458,40_A4_10_en.csv,/strategy/elevator_base/get_out_parking_dis,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354458,40_A4_10_en.csv,/strategy/elevator_base/get_out_parking_dis,"默认
值_en: 'None' -> '0.1'"
2025-07-15T17:21:30.354459,40_A4_10_en.csv,/strategy/console/strong_wash_args_spray,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354459,40_A4_10_en.csv,/strategy/console/strong_wash_args_spray,功能_en: 'None' -> 'Equipment Control-Cleaner Pump'
2025-07-15T17:21:30.354459,40_A4_10_en.csv,/strategy/console/strong_wash_args_spray,功能说明_en: 'None' -> 'Heavy oil removal'
2025-07-15T17:21:30.354460,40_A4_10_en.csv,/strategy/console/strong_wash_args_spray,参数名称_en: 'None' -> 'Number of sprays'
2025-07-15T17:21:30.354460,40_A4_10_en.csv,/strategy/console/strong_wash_args_spray,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354461,40_A4_10_en.csv,/strategy/console/strong_wash_args_spray,"默认
值_en: 'None' -> '1'"
2025-07-15T17:21:30.354462,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,﻿﻿﻿分类_en: 'None' -> 'Daily Denmark Test'
2025-07-15T17:21:30.354462,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,功能_en: 'None' -> 'Daily Denmark Test'
2025-07-15T17:21:30.354462,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354463,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354463,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,"下
限_en: 'None' -> '1.0'"
2025-07-15T17:21:30.354464,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,"上
限_en: 'None' -> '100.0'"
2025-07-15T17:21:30.354464,40_A4_10_en.csv,/strategy/console/daily_clean_trigger_40_hepa_cd,"默认
值_en: 'None' -> '10'"
2025-07-15T17:21:30.354465,40_A4_10_en.csv,/strategy/elevator_controller/control_elevator_way,﻿﻿﻿分类_en: 'None' -> '梯控'
2025-07-15T17:21:30.354466,40_A4_10_en.csv,/strategy/elevator_controller/control_elevator_way,功能_en: 'None' -> 'Ladder control-Called ladder'
2025-07-15T17:21:30.354466,40_A4_10_en.csv,/strategy/elevator_controller/control_elevator_way,参数名称_en: 'None' -> 'Call control strategy'
2025-07-15T17:21:30.354466,40_A4_10_en.csv,/strategy/elevator_controller/control_elevator_way,"参数释义_en: 'None' -> '1: The robot calls the elevator at any time, and the elevator reaches the priority ladder 2: The robot calls the elevator at any time, and the elevator direction is the same as the robot direction before entering the ladder'"
2025-07-15T17:21:30.354467,40_A4_10_en.csv,/strategy/elevator_controller/control_elevator_way,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354467,40_A4_10_en.csv,/strategy/elevator_controller/control_elevator_way,"默认
值_en: 'None' -> '1'"
2025-07-15T17:21:30.354468,40_A4_10_en.csv,/strategy/follow_base/front_safe_check_dis,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.354468,40_A4_10_en.csv,/strategy/follow_base/front_safe_check_dis,功能_en: 'None' -> 'PNC Others'
2025-07-15T17:21:30.354469,40_A4_10_en.csv,/strategy/follow_base/front_safe_check_dis,参数名称_en: 'None' -> 'The program is not called; the distance is checked in front of the path'
2025-07-15T17:21:30.354470,40_A4_10_en.csv,/strategy/follow_base/front_safe_check_dis,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354470,40_A4_10_en.csv,/strategy/follow_base/front_safe_check_dis,"默认
值_en: 'None' -> '1'"
2025-07-15T17:21:30.354471,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,﻿﻿﻿分类_en: 'None' -> '梯控'
2025-07-15T17:21:30.354471,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,功能_en: 'None' -> 'Ladder control-waiting ladder'
2025-07-15T17:21:30.354472,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,参数名称_en: 'None' -> 'Waiting ladder timeout'
2025-07-15T17:21:30.354472,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354473,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,"下
限_en: 'None' -> '0.0'"
2025-07-15T17:21:30.354473,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,"上
限_en: 'None' -> '864000.0'"
2025-07-15T17:21:30.354474,40_A4_10_en.csv,/strategy/elevator_controller/waiting_elevator_timeout,"默认
值_en: 'None' -> '300'"
2025-07-15T17:21:30.354474,40_A4_10_en.csv,/device/scrubber/side_brush_lift_motor_overload_time_threshold,﻿﻿﻿分类_en: 'None' -> 'Equipment control-side brush lift motor'
2025-07-15T17:21:30.354475,40_A4_10_en.csv,/device/scrubber/side_brush_lift_motor_overload_time_threshold,参数名称_en: 'None' -> 'Side brush lift motor overcurrent protection running time threshold unit ms'
2025-07-15T17:21:30.354475,40_A4_10_en.csv,/device/scrubber/side_brush_lift_motor_overload_time_threshold,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354477,40_A4_10_en.csv,/device/scrubber/side_brush_lift_motor_overload_time_threshold,"下
限_en: 'None' -> '0.0'"
2025-07-15T17:21:30.354477,40_A4_10_en.csv,/device/scrubber/side_brush_lift_motor_overload_time_threshold,"上
限_en: 'None' -> '200000.0'"
2025-07-15T17:21:30.354478,40_A4_10_en.csv,/device/scrubber/side_brush_lift_motor_overload_time_threshold,"默认
值_en: 'None' -> '2000'"
2025-07-15T17:21:30.354478,40_A4_10_en.csv,/device/scrubber/voltage_checked_rest_duration,﻿﻿﻿分类_en: 'None' -> 'Sensor - Negative Pressure Sensor'
2025-07-15T17:21:30.354479,40_A4_10_en.csv,/device/scrubber/voltage_checked_rest_duration,功能_en: 'None' -> 'Negative pressure detection-'
2025-07-15T17:21:30.354479,40_A4_10_en.csv,/device/scrubber/voltage_checked_rest_duration,参数名称_en: 'None' -> 'Negative pressure detection rest time'
2025-07-15T17:21:30.354480,40_A4_10_en.csv,/device/scrubber/voltage_checked_rest_duration,"参数释义_en: 'None' -> 'As long as the level of the suction air changes, the detection of negative pressure will be rested for 30 seconds.'"
2025-07-15T17:21:30.354480,40_A4_10_en.csv,/device/scrubber/voltage_checked_rest_duration,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354481,40_A4_10_en.csv,/device/scrubber/voltage_checked_rest_duration,"默认
值_en: 'None' -> '30'"
2025-07-15T17:21:30.354482,40_A4_10_en.csv,/strategy/move_base/open_mos_limp,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.354482,40_A4_10_en.csv,/strategy/move_base/open_mos_limp,功能_en: 'None' -> 'Battery charging mos disconnect speed limit'
2025-07-15T17:21:30.354483,40_A4_10_en.csv,/strategy/move_base/open_mos_limp,"功能说明_en: 'None' -> 'Function description: https://gaussian.yuque.com/vhfwq2/zc0zl8/iefcfr78npkgx6zn?singleDoc# ""Battery Charging MOS Disconnect Processing Logic""'"
2025-07-15T17:21:30.354486,40_A4_10_en.csv,/strategy/move_base/open_mos_limp,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354487,40_A4_10_en.csv,/strategy/move_base/open_mos_limp,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354487,40_A4_10_en.csv,/strategy/move_base/open_mos_limp,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.354488,40_A4_10_en.csv,/strategy/move_base/forbid_all_backward_rec,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.354488,40_A4_10_en.csv,/strategy/move_base/forbid_all_backward_rec,功能_en: 'None' -> 'Retreat function'
2025-07-15T17:21:30.354489,40_A4_10_en.csv,/strategy/move_base/forbid_all_backward_rec,"功能说明_en: 'None' -> 'Function description: https://gaussian.yuque.com/pnc/yu7uqr/fs9zswtbtu8y6mn8?singleDoc# ""Introduction to the constraints of the backward escape switch""'"
2025-07-15T17:21:30.354489,40_A4_10_en.csv,/strategy/move_base/forbid_all_backward_rec,参数名称_en: 'None' -> 'All backward escape behavior switches are prohibited (including global escape)'
2025-07-15T17:21:30.354490,40_A4_10_en.csv,/strategy/move_base/forbid_all_backward_rec,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354490,40_A4_10_en.csv,/strategy/move_base/forbid_all_backward_rec,"默认
值_en: 'None' -> 'FALSE'"
2025-07-15T17:21:30.354491,40_A4_10_en.csv,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354491,40_A4_10_en.csv,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354492,40_A4_10_en.csv,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354492,40_A4_10_en.csv,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,"下
限_en: 'None' -> '1.0'"
2025-07-15T17:21:30.354493,40_A4_10_en.csv,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,"上
限_en: 'None' -> '99.0'"
2025-07-15T17:21:30.354493,40_A4_10_en.csv,/strategy/gs_work_station/delay_recovery_clean_water_empty_warn_sec,"默认
值_en: 'None' -> '10'"
2025-07-15T17:21:30.354494,40_A4_10_en.csv,/strategy/follow_base/speed_level,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.354494,40_A4_10_en.csv,/strategy/follow_base/speed_level,功能_en: 'None' -> 'Running speed - speed level (follow line)'
2025-07-15T17:21:30.354495,40_A4_10_en.csv,/strategy/follow_base/speed_level,参数名称_en: 'None' -> 'The program is not called; speed level (follow the line)'
2025-07-15T17:21:30.354495,40_A4_10_en.csv,/strategy/follow_base/speed_level,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354496,40_A4_10_en.csv,/strategy/follow_base/speed_level,"默认
值_en: 'None' -> '-1'"
2025-07-15T17:21:30.354496,40_A4_10_en.csv,/strategy/follow_base/stop_water_distance,﻿﻿﻿分类_en: 'None' -> 'PNC motion control'
2025-07-15T17:21:30.354497,40_A4_10_en.csv,/strategy/follow_base/stop_water_distance,功能_en: 'None' -> 'PNC Others'
2025-07-15T17:21:30.354497,40_A4_10_en.csv,/strategy/follow_base/stop_water_distance,参数名称_en: 'None' -> 'The program is not called; the water shutdown distance is fixed'
2025-07-15T17:21:30.354498,40_A4_10_en.csv,/strategy/follow_base/stop_water_distance,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354498,40_A4_10_en.csv,/strategy/follow_base/stop_water_distance,"默认
值_en: 'None' -> '20'"
2025-07-15T17:21:30.354499,40_A4_10_en.csv,/strategy/console/user_volume,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354499,40_A4_10_en.csv,/strategy/console/user_volume,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354500,40_A4_10_en.csv,/strategy/console/user_volume,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354500,40_A4_10_en.csv,/strategy/console/user_volume,"下
限_en: 'None' -> '0.0'"
2025-07-15T17:21:30.354501,40_A4_10_en.csv,/strategy/console/user_volume,"上
限_en: 'None' -> '100.0'"
2025-07-15T17:21:30.354501,40_A4_10_en.csv,/strategy/console/user_volume,"默认
值_en: 'None' -> '19'"
2025-07-15T17:21:30.354502,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,﻿﻿﻿分类_en: 'None' -> 'DL-Sensory'
2025-07-15T17:21:30.354502,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,功能_en: 'None' -> 'Ground segmentation-escalator pedal detection function'
2025-07-15T17:21:30.354503,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,参数名称_en: 'None' -> 'Ground segmentation-escalator pedal detection function'
2025-07-15T17:21:30.354504,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,参数释义_en: 'None' -> '1:Open; 2:Close'
2025-07-15T17:21:30.354504,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354504,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,"下
限_en: 'None' -> '1.0'"
2025-07-15T17:21:30.354505,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,"上
限_en: 'None' -> '2.0'"
2025-07-15T17:21:30.354505,40_A4_10_en.csv,/dirty_config/other/escalator_pedal,"默认
值_en: 'None' -> '1'"
2025-07-15T17:21:30.354506,40_A4_10_en.csv,/strategy/console/gohome1_task_finish_cd_before,﻿﻿﻿分类_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354506,40_A4_10_en.csv,/strategy/console/gohome1_task_finish_cd_before,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354507,40_A4_10_en.csv,/strategy/console/gohome1_task_finish_cd_before,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354507,40_A4_10_en.csv,/strategy/console/gohome1_task_finish_cd_before,"下
限_en: 'None' -> '0.0'"
2025-07-15T17:21:30.354508,40_A4_10_en.csv,/strategy/console/gohome1_task_finish_cd_before,"上
限_en: 'None' -> '99999.0'"
2025-07-15T17:21:30.354508,40_A4_10_en.csv,/strategy/console/gohome1_task_finish_cd_before,"默认
值_en: 'None' -> '10790'"
2025-07-15T17:21:30.354509,40_A4_10_en.csv,/strategy/console/clean_water_full_hotfix_full_percent,﻿﻿﻿分类_en: 'None' -> 'Pot/charge/add drainage'
2025-07-15T17:21:30.354510,40_A4_10_en.csv,/strategy/console/clean_water_full_hotfix_full_percent,功能_en: 'None' -> 'Add water-proof waterproof function'
2025-07-15T17:21:30.354510,40_A4_10_en.csv,/strategy/console/clean_water_full_hotfix_full_percent,参数名称_en: 'None' -> '50 Water tank not filled strategy (prevent choking) - water level'
2025-07-15T17:21:30.354511,40_A4_10_en.csv,/strategy/console/clean_water_full_hotfix_full_percent,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354511,40_A4_10_en.csv,/strategy/console/clean_water_full_hotfix_full_percent,"默认
值_en: 'None' -> '60'"
2025-07-15T17:21:30.354512,40_A4_10_en.csv,/device/scrubber/brush_up_pwm,﻿﻿﻿分类_en: 'None' -> 'Equipment control-Brushing plate lift motor'
2025-07-15T17:21:30.354512,40_A4_10_en.csv,/device/scrubber/brush_up_pwm,参数名称_en: 'None' -> 'Brush disk up power'
2025-07-15T17:21:30.354513,40_A4_10_en.csv,/device/scrubber/brush_up_pwm,参数类型_en: 'None' -> 'int'
2025-07-15T17:21:30.354513,40_A4_10_en.csv,/device/scrubber/brush_up_pwm,"下
限_en: 'None' -> '0.0'"
2025-07-15T17:21:30.354514,40_A4_10_en.csv,/device/scrubber/brush_up_pwm,"上
限_en: 'None' -> '100.0'"
2025-07-15T17:21:30.354514,40_A4_10_en.csv,/device/scrubber/brush_up_pwm,"默认
值_en: 'None' -> '0'"
2025-07-15T17:21:30.354515,40_A4_10_en.csv,/device/battery/use_voltage_level,﻿﻿﻿分类_en: 'None' -> 'Battery power supply category'
2025-07-15T17:21:30.354515,40_A4_10_en.csv,/device/battery/use_voltage_level,功能_en: 'None' -> 'Virtual power and real power'
2025-07-15T17:21:30.354516,40_A4_10_en.csv,/device/battery/use_voltage_level,功能说明_en: 'None' -> 'Calculate the battery power based on the detected battery voltage;'
2025-07-15T17:21:30.354516,40_A4_10_en.csv,/device/battery/use_voltage_level,参数名称_en: 'None' -> 'Use analog power'
2025-07-15T17:21:30.354518,40_A4_10_en.csv,/device/battery/use_voltage_level,参数释义_en: 'None' -> 'Fake power (calculated based on voltage) Green: Use analog power; gray: Don't use analog power'
2025-07-15T17:21:30.354518,40_A4_10_en.csv,/device/battery/use_voltage_level,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354518,40_A4_10_en.csv,/device/battery/use_voltage_level,"默认
值_en: 'None' -> 'FALSE'"
2025-07-15T17:21:30.354519,40_A4_10_en.csv,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,﻿﻿﻿分类_en: 'None' -> 'DL-Sensory'
2025-07-15T17:21:30.354520,40_A4_10_en.csv,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,功能_en: 'None' -> 'Deep Learning Data Reflow'
2025-07-15T17:21:30.354520,40_A4_10_en.csv,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,功能说明_en: 'None' -> 'Function description: https://gaussian.yuque.com/uapxw5/pmk97c/oxoh5c6ciwkigud5'
2025-07-15T17:21:30.354521,40_A4_10_en.csv,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,参数名称_en: 'None' -> 'NUll'
2025-07-15T17:21:30.354521,40_A4_10_en.csv,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,参数类型_en: 'None' -> 'bool'
2025-07-15T17:21:30.354522,40_A4_10_en.csv,/strategy/dl_infer/data_feedback/enable_freespace_endpoint,"默认
值_en: 'None' -> 'TRUE'"
2025-07-15T17:21:30.354522,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,﻿﻿﻿分类_en: 'None' -> 'Pot/charge/add drainage'
2025-07-15T17:21:30.354523,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,功能_en: 'None' -> 'Workstation properties'
2025-07-15T17:21:30.354523,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,功能说明_en: 'None' -> 'Function description: One-stop multi-computer function logic: https://gaussian.yuque.com/vhfwq2/mi5d16/pr2xgl#i543D'
2025-07-15T17:21:30.354524,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,参数名称_en: 'None' -> 'The minimum charging time for each pile is provided'
2025-07-15T17:21:30.354524,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,参数释义_en: 'None' -> 'The minimum charging time for each pile is provided'
2025-07-15T17:21:30.354525,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354525,40_A4_10_en.csv,/strategy/gs_work_station/yield_each_dock_lowest_time,"默认
值_en: 'None' -> '600'"
2025-07-15T17:21:30.354526,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,﻿﻿﻿分类_en: 'None' -> 'Sensor-Laser'
2025-07-15T17:21:30.354526,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,功能_en: 'None' -> 'Laser safety area'
2025-07-15T17:21:30.354527,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,参数名称_en: 'None' -> 'Laser safety area 0'
2025-07-15T17:21:30.354527,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,参数类型_en: 'None' -> 'double'
2025-07-15T17:21:30.354528,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,"下
限_en: 'None' -> '0.0'"
2025-07-15T17:21:30.354529,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,"上
限_en: 'None' -> '10.0'"
2025-07-15T17:21:30.354529,40_A4_10_en.csv,/strategy/laser_filter/safe_area_filter/length_0,"默认
值_en: 'None' -> '1.5'"
2025-07-15T17:21:30.354530,40_A4_10_en.csv,/strategy/console/low_power_mode_prohibit_timer,﻿﻿﻿分类_en: 'None' -> 'Battery power supply category'
2025-07-15T17:21:30.354530,40_A4_10_en.csv,/strategy/console/low_power_mode_prohibit_timer,功能_en: 'None' -> 'Low-L power consumption function'
2025-07-15T17:21:30.354531,40_A4_10_en.csv,/strategy/console/low_power_mode_prohibit_timer,"功能说明_en: 'None' -> 'Function description: If low_power_mode_enable is turned on, there is no timed task in low_power_mode_prohibit_timer, and the robot has been idle for low_power_mode_timer minutes, the robot will perform low function mode; low power function description: https://gaussian.yuque.com/od6ghz/no74yv/yv9vidp23w7s7xya?singleDoc# ""Low Power Consumption Closed Loop Solution""'"
2025-07-15T17:21:30.354531,40_A4_10_en.csv,/strategy/console/low_power_mode_prohibit_timer,"参数名称_en: 'None' -> 'N minutes with scheduled task schedule, no low power consumption'"
